-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  22.1667   Longitude 113.55 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 11.87 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
22.16671,113.55001,2020,03,07,   90.68,  0.014157,    2.71,   22.66,   19.95,   21.19
22.16671,113.55001,2020,03,08,   92.99,  0.014934,    2.20,   22.73,   20.53,   21.59
22.16671,113.55001,2020,03,09,   92.65,  0.015700,    1.94,   23.48,   21.54,   22.43
22.16671,113.55001,2020,03,10,   70.32,  0.011263,    4.54,   23.75,   19.21,   21.64
22.16671,113.55001,2020,03,11,   80.27,  0.011456,    3.04,   21.29,   18.26,   19.82
22.16671,113.55001,2020,03,12,   90.90,  0.014551,    2.82,   23.16,   20.34,   21.62
22.16671,113.55001,2020,03,13,   90.95,  0.015195,    2.53,   23.70,   21.17,   22.32
22.16671,113.55001,2020,03,14,   77.84,  0.011887,    4.16,   23.01,   18.85,   20.92
22.16671,113.55001,2020,03,15,   68.36,  0.010003,    2.95,   21.88,   18.93,   20.27
22.16671,113.55001,2020,03,16,   74.69,  0.011285,    2.42,   22.07,   19.65,   20.78
22.16671,113.55001,2020,03,17,   85.14,  0.013357,    2.66,   22.84,   20.18,   21.35
22.16671,113.55001,2020,03,18,   88.67,  0.013966,    2.29,   22.66,   20.37,   21.37
