-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 03/18/2020 
Location: Latitude  37.5777   Longitude 112.2922 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1187.49 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,QV2M,T2M_RANGE,T2M_MAX,T2M_MIN,T2M
37.57771,112.29221,2020,03,05,   64.49,  0.003093,   16.38,   10.88,   -5.50,    1.45
37.57771,112.29221,2020,03,06,   67.12,  0.003481,   14.76,   11.35,   -3.41,    2.48
37.57771,112.29221,2020,03,07,   43.63,  0.002392,   16.17,   12.78,   -3.39,    3.28
37.57771,112.29221,2020,03,08,   77.65,  0.004575,   14.52,   11.94,   -2.58,    4.25
37.57771,112.29221,2020,03,09,   53.26,  0.002638,   14.83,    9.38,   -5.45,    1.90
37.57771,112.29221,2020,03,10,   37.48,  0.001586,   13.20,    7.13,   -6.08,   -0.25
37.57771,112.29221,2020,03,11,   39.79,  0.002293,   16.86,   13.15,   -3.71,    3.98
37.57771,112.29221,2020,03,12,   48.89,  0.002709,   11.22,   10.06,   -1.16,    3.47
37.57771,112.29221,2020,03,13,   49.95,  0.002147,   10.77,    5.98,   -4.79,    0.06
37.57771,112.29221,2020,03,14,   37.82,  0.001780,   14.32,    9.35,   -4.97,    1.25
37.57771,112.29221,2020,03,15,   38.45,  0.002447,   18.34,   14.79,   -3.55,    5.51
37.57771,112.29221,2020,03,16,   36.94,  0.002639,   15.50,   15.82,    0.32,    7.17
37.57771,112.29221,2020,03,17,   33.82,  0.002471,   18.86,   17.65,   -1.21,    7.47
37.57771,112.29221,2020,03,18,   30.06,  0.002114,   19.41,   17.17,   -2.24,    6.84
